row_number,case_id,turn_id,corpus_type,query,expected_keywords,blacklist,passed,missing_groups,blacklist_hit,candidate_count,returned_count,top_score,top5_memories,source
23,JY_TC009,3,召回记忆,我一般要背几个单词,20,,True,,False,218,5,0.65163517,"[{""mem_id"": ""dream_7a47cc82da54f51cd77df436"", ""content"": ""用户正在自学日语，使用《标准日本语初级上册》作为教材，并养成了每天晚上背诵20个单词和复习语法的习惯。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.65163517}, {""mem_id"": ""dream_ae9312b13874727d4b3af7dd"", ""content"": ""用户考试前一般会刷真题和做思维导图"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5813521}, {""mem_id"": ""dream_86a528f4fb338846055c9320"", ""content"": ""用户每周一、三、五晚上7点到8点去健身房进行力量训练，主要练习背部和腿部肌肉"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57801644}, {""mem_id"": ""dream_a534c0b92bad295053f8c969"", ""content"": ""用户早上起床困难，通常需要设置三个闹钟才能叫醒自己"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56358587}, {""mem_id"": ""dream_57a601bea7690cfbb28c4167"", ""content"": ""用户使用多邻国学习西班牙语，当前等级为30级，并计划达到100级。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56351901}]",core_memory_file
24,JY_TC010,1,召回记忆,推荐一部电影看看,"科幻片,星际穿越|阿凡达,诺兰,流浪地球",,False,科幻片 || 星际穿越|阿凡达 || 诺兰,False,218,5,0.59751277,"[{""mem_id"": ""dream_8e6732862939273d96dab2f3"", ""content"": ""用户有孩子，且认为孩子适合观看儿童动画片。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59751277}, {""mem_id"": ""dream_a6a0ee63451df42dcfd2e9df"", ""content"": ""用户曾观看电影《流浪地球》，评价其特效不错但剧情一般。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.58037238}, {""mem_id"": ""dream_35f5c64a9ceaf538e6f198e6"", ""content"": ""用户喜欢周星驰和张曼玉主演的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58003035}, {""mem_id"": ""dream_6618b00bda9015da2ec499a4"", ""content"": ""用户是贾玲的粉丝，且喜欢张小斐拍摄的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55575768}, {""mem_id"": ""dream_5b3144aa48ce40e43ba9b7a6"", ""content"": ""用户曾观看《午夜凶铃》，导致之后三天睡眠不佳。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.54939415}]",core_memory_file
25,JY_TC011,1,召回记忆,推荐部动作片,国产动作片|吴京,,True,,False,218,5,0.60394749,"[{""mem_id"": ""dream_ae7b882803944debfa357ec6"", ""content"": ""用户偏好国产动作片，特别是吴京主演的作品（如《战狼》系列），并明确表示不喜欢花里胡哨的武侠片。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.60394749}, {""mem_id"": ""dream_4569b355e481fed11eb9c11f"", ""content"": ""用户偏好观看犯罪、复仇题材且结局较好的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54732381}, {""mem_id"": ""dream_35f5c64a9ceaf538e6f198e6"", ""content"": ""用户喜欢周星驰和张曼玉主演的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53690584}, {""mem_id"": ""dream_a6404de90ddf30c1ce4a5185"", ""content"": ""用户特别喜欢看大陆电影，认为大陆剧情片更有深度，且尤其喜欢张译主演的大陆电影。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.51037174}, {""mem_id"": ""dream_178764cd0e908a724ff288a2"", ""content"": ""用户偏爱科幻电影，尤其是硬科幻题材（如《星际穿越》、《阿凡达》），且对诺兰导演的作品有偏好。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.50673575}]",core_memory_file
26,JY_TC012,1,召回记忆,播放点适合学习时听的歌,"泰勒|taylor|Taylor,民谣|folklore,电音",,False,泰勒|taylor|Taylor || 民谣|folklore || 电音,False,218,5,0.56559166,"[{""mem_id"": ""dream_d4e4a1ff482dbe27cb3a433e"", ""content"": ""用户喜爱古典乐，并习惯使用交响乐或轻音乐作为助眠方式"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56559166}, {""mem_id"": ""dream_baabfdab3648a7fe9a145f73"", ""content"": ""用户喜欢张震岳的歌曲"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55451786}, {""mem_id"": ""dream_253bf141071ea75af336422d"", ""content"": ""用户偏好通过视频形式（如B站、Coursera）进行学习，不喜欢阅读大部头教材。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5507187}, {""mem_id"": ""dream_733d9d3c157490d9623c81b2"", ""content"": ""用户有每天中午12点半到1点午休时听古典吉他曲的习惯，喜欢的曲目包括《爱的罗曼史》。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54929342}, {""mem_id"": ""dream_aaf84c9352a41281559ce4d0"", ""content"": ""用户是周杰伦和林俊杰的忠实听众，播放列表主要由这两位歌手的歌曲组成，尤其喜欢周杰伦的中国风歌曲及林俊杰的嗓音。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54577231}]",core_memory_file
27,JY_TC012,2,召回记忆,我喜欢的歌手是谁,泰勒|taylor|Taylor|霉霉,,True,,False,218,5,0.65235724,"[{""mem_id"": ""dream_20e0278814784aeb43fd0b94"", ""content"": ""用户是陈奕迅的忠实歌迷，最喜欢其歌曲《富士山下》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.65235724}, {""mem_id"": ""dream_baabfdab3648a7fe9a145f73"", ""content"": ""用户喜欢张震岳的歌曲"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.644129}, {""mem_id"": ""dream_aaf84c9352a41281559ce4d0"", ""content"": ""用户是周杰伦和林俊杰的忠实听众，播放列表主要由这两位歌手的歌曲组成，尤其喜欢周杰伦的中国风歌曲及林俊杰的嗓音。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.63237299}, {""mem_id"": ""dream_1d184669bc91712442fed008"", ""content"": ""用户喜欢悉尼歌剧院。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57462614}, {""mem_id"": ""dream_c5e9431649631fee8377078a"", ""content"": ""用户是Taylor Swift的铁粉，入坑曲为《Love Story》，并特别喜欢其民谣风格专辑《folklore》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56905843}]",core_memory_file
28,JY_TC012,3,召回记忆,放首泰勒的歌,"泰勒|taylor|Taylor|霉霉，Love|love,民谣|folklore",,True,,False,218,5,0.53807047,"[{""mem_id"": ""dream_c5e9431649631fee8377078a"", ""content"": ""用户是Taylor Swift的铁粉，入坑曲为《Love Story》，并特别喜欢其民谣风格专辑《folklore》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53807047}, {""mem_id"": ""dream_baabfdab3648a7fe9a145f73"", ""content"": ""用户喜欢张震岳的歌曲"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49273211}, {""mem_id"": ""dream_21ef2441c77af976ca01b6bc"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.49260226}, {""mem_id"": ""dream_20e0278814784aeb43fd0b94"", ""content"": ""用户是陈奕迅的忠实歌迷，最喜欢其歌曲《富士山下》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49220162}, {""mem_id"": ""dream_1d184669bc91712442fed008"", ""content"": ""用户喜欢悉尼歌剧院。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.47944636}]",core_memory_file
29,JY_TC013,1,召回记忆,我想看个电影，推荐个刺激的,"恐怖片,惊悚片,悬疑片,喜剧,动画片",,False,悬疑片 || 喜剧 || 动画片,False,218,5,0.59151181,"[{""mem_id"": ""dream_23aafef108cda78c597c49dc"", ""content"": ""用户的孩子喜欢看有怪兽的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59151181}, {""mem_id"": ""dream_4569b355e481fed11eb9c11f"", ""content"": ""用户偏好观看犯罪、复仇题材且结局较好的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58853838}, {""mem_id"": ""dream_d38ffcbf7cace4c00dd7a060"", ""content"": ""用户避免观看恐怖片和惊悚片，因为这类影片会导致其失眠或感到紧张。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57070279}, {""mem_id"": ""dream_9559d0b29e5f0bf9313df234"", ""content"": ""用户无聊时的休闲活动包括看悬疑电影和拼乐高"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56909086}, {""mem_id"": ""dream_5b3144aa48ce40e43ba9b7a6"", ""content"": ""用户曾观看《午夜凶铃》，导致之后三天睡眠不佳。"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.56632709}]",core_memory_file
30,JY_TC014,1,召回记忆,现在12点40了，放点音乐,"古典吉他,爱的罗曼史",,True,,False,218,5,0.65724325,"[{""mem_id"": ""dream_733d9d3c157490d9623c81b2"", ""content"": ""用户有每天中午12点半到1点午休时听古典吉他曲的习惯，喜欢的曲目包括《爱的罗曼史》。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.65724325}, {""mem_id"": ""dream_d4e4a1ff482dbe27cb3a433e"", ""content"": ""用户喜爱古典乐，并习惯使用交响乐或轻音乐作为助眠方式"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.62438025}, {""mem_id"": ""dream_d663f26644e7730172ab48be"", ""content"": ""用户每周与妈妈进行视频通话，时间已调整为周五晚上8点，并计划设置闹钟提醒以避免遗忘。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.61484557}, {""mem_id"": ""dream_21ef2441c77af976ca01b6bc"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.59506713}, {""mem_id"": ""dream_57dcc02d749389c56e9f6327"", ""content"": ""用户会弹古筝、琵琶和古琴"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.59027953}]",core_memory_file
31,JY_TC015,1,召回记忆,推荐几部热血动漫,海贼王,,False,海贼王,False,218,5,0.54841749,"[{""mem_id"": ""dream_fda411dbaefd3990143aa07e"", ""content"": ""用户不喜欢无脑打斗类的战斗番（如龙珠），目前偏好观看智斗番或治愈番。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54841749}, {""mem_id"": ""dream_8bac0ae23c84f8449f25af65"", ""content"": ""在三大民工漫中，用户最喜欢《死神》的画风。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.51124479}, {""mem_id"": ""dream_4569b355e481fed11eb9c11f"", ""content"": ""用户偏好观看犯罪、复仇题材且结局较好的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49462245}, {""mem_id"": ""dream_ae7b882803944debfa357ec6"", ""content"": ""用户偏好国产动作片，特别是吴京主演的作品（如《战狼》系列），并明确表示不喜欢花里胡哨的武侠片。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.48672121}, {""mem_id"": ""dream_b3b1b3066559ce6d11f278f0"", ""content"": ""用户认为《钢之炼金术师》是其心目中的Top 1作品。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.47491443}]",core_memory_file
32,JY_TC016,1,召回记忆,早上8点该开车了，有什么可听的？,"音乐类,播客,大内密谈",,False,音乐类 || 播客 || 大内密谈,False,218,5,0.54311051,"[{""mem_id"": ""dream_364c11f6fb3873d6edc62421"", ""content"": ""用户平时骑共享单车上班，单程通勤时间为20分钟，且不喜欢开车。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54311051}, {""mem_id"": ""dream_d663f26644e7730172ab48be"", ""content"": ""用户每周与妈妈进行视频通话，时间已调整为周五晚上8点，并计划设置闹钟提醒以避免遗忘。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54272016}, {""mem_id"": ""dream_a611cd6d08ccea4dbde3c726"", ""content"": ""用户在周末早上9点喝拿铁"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54161186}, {""mem_id"": ""dream_a534c0b92bad295053f8c969"", ""content"": ""用户早上起床困难，通常需要设置三个闹钟才能叫醒自己"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53167862}, {""mem_id"": ""dream_658cc1419dce95a8f756ede2"", ""content"": ""奶奶尤其喜欢河北梆子，且习惯在上午听音乐"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.52592143}]",core_memory_file
33,JY_TC016,2,召回记忆,下午6点呢？,摇滚,,False,摇滚,False,218,5,0.58908211,"[{""mem_id"": ""dream_d663f26644e7730172ab48be"", ""content"": ""用户每周与妈妈进行视频通话，时间已调整为周五晚上8点，并计划设置闹钟提醒以避免遗忘。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.58908211}, {""mem_id"": ""dream_a611cd6d08ccea4dbde3c726"", ""content"": ""用户在周末早上9点喝拿铁"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.57277316}, {""mem_id"": ""dream_9b7ce7b628c0e41c7ba044c5"", ""content"": ""用户有在办公室午睡的习惯，通常趴着睡20分钟"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56741572}, {""mem_id"": ""dream_cacb4893a19996bc06d7a0ac"", ""content"": ""用户每天喝三杯咖啡（早上两杯，下午一杯），并认为这一量不过量。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.56400805}, {""mem_id"": ""dream_818646eb9d922567d03bd181"", ""content"": ""用户通常晚上11点睡觉，睡眠时长为8小时"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.5501869}]",core_memory_file
34,JY_TC017,1,召回记忆,我想看点没看过的综艺,浪|姐,,False,浪|姐,False,218,5,0.52468189,"[{""mem_id"": ""dream_fda411dbaefd3990143aa07e"", ""content"": ""用户不喜欢无脑打斗类的战斗番（如龙珠），目前偏好观看智斗番或治愈番。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.52468189}, {""mem_id"": ""dream_8e6306c6f14ab9a1ff14ec00"", ""content"": ""用户的抖音昵称是“不吃香菜”，且关注的主播是董宇辉。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.50107136}, {""mem_id"": ""dream_63537d16e40752aa731f8514"", ""content"": ""用户关注高分电影及获奖电视剧，具有对影视内容质量（如评分、奖项）的偏好。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49411751}, {""mem_id"": ""dream_0753d3c73208a78c12300a25"", ""content"": ""用户喜欢看唐嫣主演的电视剧《何以笙箫默》"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.49321232}, {""mem_id"": ""dream_7018336d8346985ce3a6d4f5"", ""content"": ""用户在2026年8月16日去逛了颐和园，并在2026年8月17日追剧《繁花》且觉得画面很美"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.49256875}]",core_memory_file
35,JY_TC017,2,召回记忆,最近有什么好看的推荐吗,"内娱,综艺",,False,内娱 || 综艺,False,218,5,0.56146845,"[{""mem_id"": ""dream_21ef2441c77af976ca01b6bc"", ""content"": ""用户最近购买了一张周杰伦专辑"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.56146845}, {""mem_id"": ""dream_4569b355e481fed11eb9c11f"", ""content"": ""用户偏好观看犯罪、复仇题材且结局较好的电影"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.55348214}, {""mem_id"": ""dream_7018336d8346985ce3a6d4f5"", ""content"": ""用户在2026年8月16日去逛了颐和园，并在2026年8月17日追剧《繁花》且觉得画面很美"", ""category"": ""episodic_memory"", ""subcategory"": """", ""score"": 0.54999656}, {""mem_id"": ""dream_fda411dbaefd3990143aa07e"", ""content"": ""用户不喜欢无脑打斗类的战斗番（如龙珠），目前偏好观看智斗番或治愈番。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54469769}, {""mem_id"": ""dream_ae7b882803944debfa357ec6"", ""content"": ""用户偏好国产动作片，特别是吴京主演的作品（如《战狼》系列），并明确表示不喜欢花里胡哨的武侠片。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.53708571}]",core_memory_file
36,JY_TC018,1,召回记忆,推荐点传统艺术,"京剧,贵妃醉酒",,False,京剧 || 贵妃醉酒,False,218,5,0.54868109,"[{""mem_id"": ""dream_57dcc02d749389c56e9f6327"", ""content"": ""用户会弹古筝、琵琶和古琴"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.54868109}, {""mem_id"": ""dream_30bcdf7dc3619e65d2ef9cfe"", ""content"": ""用户喜欢道家文化，并正在阅读《道德经》。"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.48438596}, {""mem_id"": ""dream_658cc1419dce95a8f756ede2"", ""content"": ""奶奶尤其喜欢河北梆子，且习惯在上午听音乐"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.48386885}, {""mem_id"": ""dream_d4e4a1ff482dbe27cb3a433e"", ""content"": ""用户喜爱古典乐，并习惯使用交响乐或轻音乐作为助眠方式"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.46777289}, {""mem_id"": ""dream_a6672c35ed8cb22a1e92e648"", ""content"": ""用户喜欢动手类的爱好，如木工和装机"", ""category"": ""user_profile"", ""subcategory"": """", ""score"": 0.45578393}]",core_memory_file
